title,url,date_published,snippet,body,text
Bavarian Nordic in talks with many countries over monkeypox vaccine - Reuters.com,https://www.reuters.com/business/healthcare-pharmaceuticals/bavarian-nordic-talks-with-many-countries-over-monkeypox-vaccine-2022-05-24/,2022-05-24T18:37:00Z,"Danish biotechnology company Bavarian Nordic <a href=""https://www.reuters.com/companies/BAVA.CO"" target=""_blank"">(BAVA.CO)</a>, the only producer of a vaccine approved against monkeypox, has been approached by many countries keen on procuring vaccines against…","COPENHAGEN, May 24 (Reuters) - Danish biotechnology company Bavarian Nordic (BAVA.CO), the only producer of a vaccine approved against monkeypox, has been approached by many countries keen on procuri… [+2250 chars]",bavarian nordic in talks with many countries over monkeypox vaccine danish biotechnology company bavarian nordic the only producer of a vaccine approved against monkeypox has been approached by many countries keen on procuring vaccines against copenhagen may 24 danish biotechnology company bavarian nordic the only producer of a vaccine approved against monkeypox has been approached by many countries keen on procuri 
WHO asks countries to increase surveillance for Monkeypox - Reuters.com,https://www.reuters.com/business/healthcare-pharmaceuticals/who-asks-countries-increase-surveillance-monkeypox-2022-05-26/,2022-05-26T17:00:00Z,"About 200 confirmed and more than 100 suspected cases of Monkeypox have been detected so far outside of the countries where it usually spreads, a World Health Organization official said on Thursday, urging countries to increase surveillance for the infectious…","May 26 (Reuters) - About 200 confirmed and more than 100 suspected cases of Monkeypox have been detected so far outside of the countries where it usually spreads, a World Health Organization official… [+1048 chars]",who asks countries to increase surveillance for monkeypox about 200 confirmed and more than 100 suspected cases of monkeypox have been detected so far outside of the countries where it usually spreads a world health organization official said on thursday urging countries to increase surveillance for the infectious may 26 about 200 confirmed and more than 100 suspected cases of monkeypox have been detected so far outside of the countries where it usually spreads a world health organization official 
Siga says received requests for smallpox drug in Europe as monkeypox spreads - Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/siga-says-received-requests-smallpox-drug-europe-monkeypox-spreads-2022-05-19/,2022-05-19T14:54:00Z,"Siga Technologies Inc <a href=""https://www.reuters.com/companies/SIGA.O"" target=""_blank"">(SIGA.O)</a> has received requests for the use of its smallpox drug for treating monkeypox as cases spread in parts of Europe, its chief executive officer told Reuters on…","May 19 (Reuters) - Siga Technologies Inc (SIGA.O) has received requests for the use of its smallpox drug for treating monkeypox as cases spread in parts of Europe, its chief executive officer told Re… [+424 chars]",siga says received requests for smallpox drug in europe as monkeypox spreads siga technologies inc has received requests for the use of its smallpox drug for treating monkeypox as cases spread in parts of europe its chief executive officer told on may 19 siga technologies inc has received requests for the use of its smallpox drug for treating monkeypox as cases spread in parts of europe its chief executive officer told re 
Monkeypox spread no reason to shun pride parades - WHO - Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/monkeypox-spread-no-reason-shun-pride-parades-who-2022-05-30/,2022-05-30T18:00:00Z,"An unusual spread of monkeypox does not mean people should shun LGBTQ+ pride parades this summer, a World Health Organization expert said on Monday, adding that it was important to show support.","FRANKFURT, May 30 (Reuters) - An unusual spread of monkeypox does not mean people should shun LGBTQ+ pride parades this summer, a World Health Organization expert said on Monday, adding that it was i… [+1510 chars]",monkeypox spread no reason to shun pride parades who an unusual spread of monkeypox does not mean people should shun lgbtq pride parades this summer a world health organization expert said on monday adding that it was important to show support frankfurt may 30 an unusual spread of monkeypox does not mean people should shun lgbtq pride parades this summer a world health organization expert said on monday adding that it was i 
Massachusetts identifies first 2022 U.S. case of monkeypox infection - Reuters,https://www.reuters.com/world/us/massachusetts-identifies-first-2022-us-case-monkeypox-infection-2022-05-18/,2022-05-18T21:38:00Z,The Massachusetts Department of Public Health on Wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to Canada.,"May 18 (Reuters) - The Massachusetts Department of Public Health on Wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to Canada.
The state… [+1930 chars]",massachusetts identifies first 2022 u s case of monkeypox infection the massachusetts department of public health on wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to canada may 18 the massachusetts department of public health on wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to canada the state 
"Portugal identifies five monkeypox infections, Spain has 23 suspected cases - Reuters",https://www.reuters.com/business/healthcare-pharmaceuticals/portugal-identifies-five-monkeypox-infections-spain-has-23-suspected-cases-2022-05-18/,2022-05-18T18:12:00Z,"Portuguese authorities said on Wednesday they had identified five cases of the rare monkeypox infection, and Spain's health services are testing 23 potential cases after Britain put Europe on alert for the virus.","LISBON, May 18 (Reuters) - Portuguese authorities said on Wednesday they had identified five cases of the rare monkeypox infection, and Spain's health services are testing 23 potential cases after Br… [+2263 chars]",portugal identifies five monkeypox infections spain has 23 suspected cases portuguese authorities said on wednesday they had identified five cases of the rare monkeypox infection and spain s health services are testing 23 potential cases after britain put europe on alert for the virus lisbon may 18 portuguese authorities said on wednesday they had identified five cases of the rare monkeypox infection and spain s health services are testing 23 potential cases after br 
"Portugal identifies five monkeypox infections, Spain has eight suspected cases - Reuters",https://www.reuters.com/business/healthcare-pharmaceuticals/portugal-identifies-five-monkeypox-infections-spain-has-eight-suspected-cases-2022-05-18/,2022-05-18T11:39:00Z,Portuguese authorities said on Wednesday they had identified five cases of rare monkeypox infection and Spain's health services are testing eight potential cases after Britain put Europe on alert for the virus.,"LISBON, May 18 (Reuters) - Portuguese authorities said on Wednesday they had identified five cases of rare monkeypox infection and Spain's health services are testing eight potential cases after Brit… [+1991 chars]",portugal identifies five monkeypox infections spain has eight suspected cases portuguese authorities said on wednesday they had identified five cases of rare monkeypox infection and spain s health services are testing eight potential cases after britain put europe on alert for the virus lisbon may 18 portuguese authorities said on wednesday they had identified five cases of rare monkeypox infection and spain s health services are testing eight potential cases after brit 
White House sees decision on Moderna COVID shot for kids under 5 in next few weeks - Reuters.com,https://www.reuters.com/world/us/white-house-sees-decision-moderna-covid-shot-kids-under-5-next-few-weeks-2022-05-22/,2022-05-22T13:52:00Z,"White House COVID-19 response coordinator Dr. Ashish Jha said on Sunday he expects a U.S. Food and Drug Administration decision on authorizing Moderna's <a href=""https://www.reuters.com/companies/MRNA.O"" target=""_blank"">(MRNA.O)</a> vaccine for children under…","WASHINGTON, May 22 (Reuters) - White House COVID-19 response coordinator Dr. Ashish Jha said on Sunday he expects a U.S. Food and Drug Administration decision on authorizing Moderna's (MRNA.O) vaccin… [+1333 chars]",white house sees decision on moderna covid shot for kids under 5 in next few weeks white house covid 19 response coordinator dr ashish jha said on sunday he expects a u s food and drug administration decision on authorizing moderna s vaccine for children under washington may 22 white house covid 19 response coordinator dr ashish jha said on sunday he expects a u s food and drug administration decision on authorizing moderna s vaccin 
"Factbox: What the WHO says on how to find COVID-19's origins, prepare for next pandemic - Reuters.com",https://www.reuters.com/business/healthcare-pharmaceuticals/what-who-says-how-find-covid-19s-origins-prepare-next-pandemic-2022-06-09/,2022-06-09T14:31:00Z,A panel of experts drafted by the World Health Organization to investigate the origins of the COVID-19 pandemic and prepare a framework to investigate future outbreaks has published its first report.,"LONDON, June 9 (Reuters) - A panel of experts drafted by the World Health Organization to investigate the origins of the COVID-19 pandemic and prepare a framework to investigate future outbreaks has … [+3353 chars]",factbox what the who says on how to find covid 19 s origins prepare for next pandemic a panel of experts drafted by the world health organization to investigate the origins of the covid 19 pandemic and prepare a framework to investigate future outbreaks has published its first report london june 9 a panel of experts drafted by the world health organization to investigate the origins of the covid 19 pandemic and prepare a framework to investigate future outbreaks has 
What you need to know about the coronavirus right now - Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/what-you-need-know-about-coronavirus-right-now-2022-05-31/,2022-05-31T14:03:00Z,What you need to know about the coronavirus right now  Reuters,"May 31 (Reuters) - Here's what you need to know about the pandemic right now:
Shanghai to lift COVID lockdown
Shanghai authorities on Tuesday began dismantling fences around housing compounds and r… [+3177 chars]",what you need to know about the coronavirus right now what you need to know about the coronavirus right now may 31 here s what you need to know about the pandemic right now shanghai to lift covid lockdown shanghai authorities on tuesday began dismantling fences around housing compounds and r 
Pandemic's origins obscured by lack of Chinese data - WHO panel - Reuters.com,https://www.reuters.com/business/healthcare-pharmaceuticals/pandemics-origins-obscured-by-lack-chinese-data-who-panel-2022-06-09/,2022-06-09T14:08:00Z,"The World Health Organization said on Thursday its latest investigation into the origins of COVID-19 was inconclusive, largely because data from China is missing, another blow to its years-long effort to determine how the pandemic began.","LONDON, June 9 (Reuters) - The World Health Organization said on Thursday its latest investigation into the origins of COVID-19 was inconclusive, largely because data from China is missing, another b… [+4032 chars]",pandemic s origins obscured by lack of chinese data who panel the world health organization said on thursday its latest investigation into the origins of covid 19 was inconclusive largely because data from china is missing another blow to its years long effort to determine how the pandemic began london june 9 the world health organization said on thursday its latest investigation into the origins of covid 19 was inconclusive largely because data from china is missing another b 
WHO working on more monkeypox guidance as cases rise – senior adviser,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KCN2N70D3:1?channel=FES376",2022-05-21T17:06:00Z,"Published by Reuters By Jennifer Rigby LONDON (Reuters) – The World Health Organization is working on further guidance for countries on how to mitigate the spread of monkeypox, amid concerns cases could spike further in the summer months, a senior adviser for…","By Jennifer Rigby
LONDON (Reuters) – The World Health Organization is working on further guidance for countries on how to mitigate the spread of monkeypox, amid concerns cases could spike further in… [+3253 chars]",who working on more monkeypox guidance as cases rise senior adviser published by by jennifer rigby london the world health organization is working on further guidance for countries on how to mitigate the spread of monkeypox amid concerns cases could spike further in the summer months a senior adviser for by jennifer rigby london the world health organization is working on further guidance for countries on how to mitigate the spread of monkeypox amid concerns cases could spike further in 
"25-30 Cases Of Rare Monkeypox Reported in UK, Portugal; Reported Predominantly Among Gay, MSM; Somewhat Treatable with Smallpox Vaccine;","http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KCN2N41Z1:2?channel=TRn222",2022-05-19T16:54:10Z,"Published by Reuters UK   LISBON (Reuters) -Portuguese authorities said on Wednesday they had identified five cases of the rare monkeypox infection, and Spain’s health services are testing 23 potential cases after Britain put Europe on alert for the virus. Th…","LISBON (Reuters) -Portuguese authorities said on Wednesday they had identified five cases of the rare monkeypox infection, and Spain’s health services are testing 23 potential cases after Britain put… [+1018 chars]",25 30 cases of rare monkeypox reported in uk portugal reported predominantly among gay msm somewhat treatable with smallpox vaccine published by uk lisbon portuguese authorities said on wednesday they had identified five cases of the rare monkeypox infection and spain s health services are testing 23 potential cases after britain put europe on alert for the virus th lisbon portuguese authorities said on wednesday they had identified five cases of the rare monkeypox infection and spain s health services are testing 23 potential cases after britain put 
"Monkeypox can be contained if we act now, WHO says","http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KCN2ND0NR:10?channel=FES376",2022-05-28T23:01:49Z,"Published by Reuters By Mrinalika Roy and Emma Farge GENEVA (Reuters) -Countries should take quick steps to contain the spread of monkeypox and share data about their vaccine stockpiles, a senior World Health Organization official said on Friday. “We think th…","By Mrinalika Roy and Emma Farge
GENEVA (Reuters) -Countries should take quick steps to contain the spread of monkeypox and share data about their vaccine stockpiles, a senior World Health Organizati… [+1741 chars]",monkeypox can be contained if we act now who says published by by mrinalika roy and emma farge geneva countries should take quick steps to contain the spread of monkeypox and share data about their vaccine stockpiles a senior world health organization official said on friday we think th by mrinalika roy and emma farge geneva countries should take quick steps to contain the spread of monkeypox and share data about their vaccine stockpiles a senior world health organizati 
Pandemic’s origins obscured by lack of Chinese data – WHO panel,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KBN2NQ1A4:2?channel=FES376",2022-06-09T14:54:39Z,"Published by Reuters By Jennifer Rigby LONDON (Reuters) – The World Health Organization said on Thursday its latest investigation into the origins of COVID-19 was inconclusive, largely because data from China is missing, another blow to its years-long effort …","By Jennifer Rigby
LONDON (Reuters) – The World Health Organization said on Thursday its latest investigation into the origins of COVID-19 was inconclusive, largely because data from China is missing… [+3912 chars]",pandemic s origins obscured by lack of chinese data who panel published by by jennifer rigby london the world health organization said on thursday its latest investigation into the origins of covid 19 was inconclusive largely because data from china is missing another blow to its years long effort by jennifer rigby london the world health organization said on thursday its latest investigation into the origins of covid 19 was inconclusive largely because data from china is missing 
WHO aims to contain monkeypox outbreak by minimizing human transmission,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KBN2NH1CN:2?channel=FES376",2022-05-31T14:55:34Z,"Published by Reuters BERLIN (Reuters) – It is not clear yet whether the spread of monkeypox can be contained completely, the World Health Organization said on Tuesday, adding that its goal was to contain the outbreak by stopping human-to-human transmission to…","BERLIN (Reuters) – It is not clear yet whether the spread of monkeypox can be contained completely, the World Health Organization said on Tuesday, adding that its goal was to contain the outbreak by … [+475 chars]",who aims to contain monkeypox outbreak by minimizing human transmission published by berlin it is not clear yet whether the spread of monkeypox can be contained completely the world health organization said on tuesday adding that its goal was to contain the outbreak by stopping human to human transmission to berlin it is not clear yet whether the spread of monkeypox can be contained completely the world health organization said on tuesday adding that its goal was to contain the outbreak by 
"Monkeypox Gay Cases Rise; Europe Hits 100 Total; Triggers Emergency WHO Monkeypox Meeting; Symptoms Mild; Spain Connects Monkeypox virus, Sauna","http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KCN2N6198:2?channel=FES376",2022-05-20T16:44:06Z,"Published by Reuters By Jennifer Rigby and Natalie Grover LONDON (Reuters) -The World Health Organization was due to hold an emergency meeting on Friday to discuss the recent outbreak of monkeypox, a viral infection more common to west and central Africa, aft…","By Jennifer Rigby and Natalie Grover
LONDON (Reuters) -The World Health Organization was due to hold an emergency meeting on Friday to discuss the recent outbreak of monkeypox, a viral infection mor… [+4006 chars]",monkeypox gay cases rise europe hits 100 total triggers emergency who monkeypox meeting symptoms mild spain connects monkeypox virus sauna published by by jennifer rigby and natalie grover london the world health organization was due to hold an emergency meeting on friday to discuss the recent outbreak of monkeypox a viral infection more common to west and central africa aft by jennifer rigby and natalie grover london the world health organization was due to hold an emergency meeting on friday to discuss the recent outbreak of monkeypox a viral infection mor 
WHO looks into reports of monkeypox virus in semen,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KBN2NW0V4:5?channel=FES376",2022-06-15T15:05:55Z,"Published by Reuters By Natalie Grover and Jennifer Rigby LONDON (Reuters) -The World Health Organisation is looking into reports that the monkeypox virus is present in the semen of patients, exploring the possibility that the disease could be sexually transm…","By Natalie Grover and Jennifer Rigby
LONDON (Reuters) -The World Health Organisation is looking into reports that the monkeypox virus is present in the semen of patients, exploring the possibility t… [+1915 chars]",who looks into reports of monkeypox virus in semen published by by natalie grover and jennifer rigby london the world health organisation is looking into reports that the monkeypox virus is present in the semen of patients exploring the possibility that the disease could be sexually transm by natalie grover and jennifer rigby london the world health organisation is looking into reports that the monkeypox virus is present in the semen of patients exploring the possibility t 
Monkeypox DNA found in semen in handful of cases -researchers say,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KBN2NU1GW:1?channel=FES376",2022-06-14T19:01:15Z,"Published by Reuters By Natalie Grover and Emilio Parodi LONDON/MILAN (Reuters) – Fragments of the monkeypox virus have been detected in semen in a handful of patients in Italy, raising questions over whether sexual transmission of the disease is a possibilit…","By Natalie Grover and Emilio Parodi
LONDON/MILAN (Reuters) – Fragments of the monkeypox virus have been detected in semen in a handful of patients in Italy, raising questions over whether sexual tra… [+3327 chars]",monkeypox dna found in semen in handful of cases researchers say published by by natalie grover and emilio parodi london milan fragments of the monkeypox virus have been detected in semen in a handful of patients in italy raising questions over whether sexual transmission of the disease is a possibilit by natalie grover and emilio parodi london milan fragments of the monkeypox virus have been detected in semen in a handful of patients in italy raising questions over whether sexual tra 
WHO says no evidence monkeypox virus has mutated,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KCN2N916Z:6?channel=FES376",2022-05-23T18:12:47Z,"Published by Reuters (Reuters) – The World Health Organization does not have evidence that the monkeypox virus has mutated, a senior executive at the U.N. agency said on Monday, noting the infectious disease that is endemic in west and central Africa has tend…","(Reuters) – The World Health Organization does not have evidence that the monkeypox virus has mutated, a senior executive at the U.N. agency said on Monday, noting the infectious disease that is ende… [+913 chars]",who says no evidence monkeypox virus has mutated published by the world health organization does not have evidence that the monkeypox virus has mutated a senior executive at the u n agency said on monday noting the infectious disease that is endemic in west and central africa has tend the world health organization does not have evidence that the monkeypox virus has mutated a senior executive at the u n agency said on monday noting the infectious disease that is ende 
Health agency confirms community spread of monkeypox in England,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KBN2NI3QC:3?channel=vOj979",2022-06-02T18:18:42Z,"Published by Reuters UK By Natalie Grover LONDON (Reuters) -Monkeypox appears to be spreading from person to person in England, the UK Health Security Agency (UKHSA) said on Wednesday. The usually mild viral disease, which is endemic in west and central Afric…","By Natalie Grover LONDON (Reuters) -Monkeypox appears to be spreading from person to person in England, the UK Health Security Agency (UKHSA) said on Wednesday. The usually mild viral disease, which … [+412 chars]",health agency confirms community spread of monkeypox in england published by uk by natalie grover london monkeypox appears to be spreading from person to person in england the uk health security agency said on wednesday the usually mild viral disease which is endemic in west and central afric by natalie grover london monkeypox appears to be spreading from person to person in england the uk health security agency said on wednesday the usually mild viral disease which 
"U.S. doctors urged to test for monkeypox, CDC says risk to public low","http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KBN2NK1I4:5?channel=FES376",2022-06-04T22:47:05Z,"Published by Reuters By Julie Steenhuysen CHICAGO (Reuters) – U.S. health officials on Friday urged doctors to test for monkeypox if they suspect cases, saying there may be community-level spread but that the overall public health risk remained low. So far, t…","By Julie Steenhuysen
CHICAGO (Reuters) – U.S. health officials on Friday urged doctors to test for monkeypox if they suspect cases, saying there may be community-level spread but that the overall pu… [+2897 chars]",u s doctors urged to test for monkeypox cdc says risk to public low published by by julie steenhuysen chicago u s health officials on friday urged doctors to test for monkeypox if they suspect cases saying there may be community level spread but that the overall public health risk remained low so far t by julie steenhuysen chicago u s health officials on friday urged doctors to test for monkeypox if they suspect cases saying there may be community level spread but that the overall pu 
Massachusetts identifies first 2022 U.S. case of monkeypox infection,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2022:newsml_KCN2N426W:9?channel=FES376",2022-05-20T03:31:24Z,Published by Reuters   By Deena Beasley (Reuters) -The Massachusetts Department of Public Health on Wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to Canada. The U.S. Centers for Disease Control a…,"By Deena Beasley
(Reuters) -The Massachusetts Department of Public Health on Wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to Canada.… [+2281 chars]",massachusetts identifies first 2022 u s case of monkeypox infection published by by deena beasley the massachusetts department of public health on wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to canada the u s centers for disease control a by deena beasley the massachusetts department of public health on wednesday said it had confirmed a single case of monkeypox virus infection in a man who had recently traveled to canada 
Denmark to provide vaccines to close contacts of monkeypox cases | Reuters,https://www.reuters.com/world/europe/denmark-provide-vaccines-close-contacts-monkeypox-cases-2022-05-24/,2022-05-24T15:09:23Z,"Denmark will provide vaccines produced by Bavarian Nordic <a href=""https://www.reuters.com/companies/BAVA.CO"" target=""_blank"">(BAVA.CO)</a> to close contacts of those infected with monkeypox, the Danish Health Authority told public broadcaster DR on Tuesday.","COPENHAGEN, May 24 (Reuters) - Denmark will provide vaccines produced by Bavarian Nordic (BAVA.CO) to close contacts of those infected with monkeypox, the Danish Health Authority told public broadcas… [+992 chars]",denmark to provide vaccines to close contacts of monkeypox cases denmark will provide vaccines produced by bavarian nordic to close contacts of those infected with monkeypox the danish health authority told public broadcaster dr on tuesday copenhagen may 24 denmark will provide vaccines produced by bavarian nordic to close contacts of those infected with monkeypox the danish health authority told public broadcas 
"Disease experts call on WHO, governments for more action on monkeypox",https://www.reuters.com/business/healthcare-pharmaceuticals/disease-experts-call-who-governments-more-action-monkeypox-2022-05-28/,2022-05-28T11:08:21Z,Some prominent infectious disease experts are pushing for faster action from global health authorities to contain a growing monkeypox outbreak that has spread to at least 20 countries.,"GENEVA, May 28 (Reuters) - Some prominent infectious disease experts are pushing for faster action from global health authorities to contain a growing monkeypox outbreak that has spread to at least 2… [+4595 chars]",disease experts call on who governments for more action on monkeypox some prominent infectious disease experts are pushing for faster action from global health authorities to contain a growing monkeypox outbreak that has spread to at least 20 countries geneva may 28 some prominent infectious disease experts are pushing for faster action from global health authorities to contain a growing monkeypox outbreak that has spread to at least 2 
Biden says 'everybody' should be concerned about monkeypox outbreak,https://www.reuters.com/business/healthcare-pharmaceuticals/biden-says-everybody-should-be-concerned-about-monkeypox-outbreak-2022-05-22/,2022-05-22T06:48:33Z,"The monkeypox outbreak is something ""everybody should be concerned about,"" U.S. President Joe Biden said on Sunday, adding that U.S. health officials are looking into possible treatments and vaccines.","SEOUL, May 22 (Reuters) - The monkeypox outbreak is something ""everybody should be concerned about,"" U.S. President Joe Biden said on Sunday, adding that U.S. health officials are looking into possib… [+343 chars]",biden says everybody should be concerned about monkeypox outbreak the monkeypox outbreak is something everybody should be concerned about u s president joe biden said on sunday adding that u s health officials are looking into possible treatments and vaccines seoul may 22 the monkeypox outbreak is something everybody should be concerned about u s president joe biden said on sunday adding that u s health officials are looking into possib 
"Spain's monkeypox case tally rises to 186, Health Ministry says",https://www.reuters.com/world/europe/spains-monkeypox-case-tally-rises-186-health-ministry-says-2022-06-03/,2022-06-03T14:16:57Z,"Spanish health authorities reported 30 new cases of monkeypox on Friday, bringing the total tally of infections to 186, the highest of the current outbreak.","MADRID, June 3 (Reuters) - Spanish health authorities reported 30 new cases of monkeypox on Friday, bringing the total tally of infections to 186, the highest of the current outbreak.
The viral illn… [+666 chars]",spain s monkeypox case tally rises to 186 health ministry says spanish health authorities reported 30 new cases of monkeypox on friday bringing the total tally of infections to 186 the highest of the current outbreak madrid june 3 spanish health authorities reported 30 new cases of monkeypox on friday bringing the total tally of infections to 186 the highest of the current outbreak the viral illn 
WHO calls emergency meeting as monkeypox cases top 100 in Europe | Reuters,https://www.reuters.com/world/europe/who-calls-emergency-meeting-monkeypox-cases-top-100-europe-2022-05-20/,2022-05-20T21:50:29Z,"The World Health Organization was holding an emergency meeting on Friday to discuss the recent outbreak of monkeypox, a viral infection more common to west and central Africa, after over 100 cases were confirmed or suspected in Europe.","LONDON, May 20 (Reuters) - The World Health Organization was holding an emergency meeting on Friday to discuss the recent outbreak of monkeypox, a viral infection more common to west and central Afri… [+5223 chars]",who calls emergency meeting as monkeypox cases top 100 in europe the world health organization was holding an emergency meeting on friday to discuss the recent outbreak of monkeypox a viral infection more common to west and central africa after over 100 cases were confirmed or suspected in europe london may 20 the world health organization was holding an emergency meeting on friday to discuss the recent outbreak of monkeypox a viral infection more common to west and central afri 
"Germany to release monkeypox guidance, mulls vaccine options - minister",https://www.reuters.com/world/europe/germany-release-monkeypox-guidance-mulls-vaccine-options-minister-2022-05-23/,2022-05-23T14:43:15Z,Germany's health minister on Monday expressed concern about monkeypox outbreaks and said the country was due to release quarantine guidelines on Tuesday after reporting three cases.,"GENEVA, May 23 (Reuters) - Germany's health minister on Monday expressed concern about monkeypox outbreaks and said the country was due to release quarantine guidelines on Tuesday after reporting thr… [+1757 chars]",germany to release monkeypox guidance mulls vaccine options minister germany s health minister on monday expressed concern about monkeypox outbreaks and said the country was due to release quarantine guidelines on tuesday after reporting three cases geneva may 23 germany s health minister on monday expressed concern about monkeypox outbreaks and said the country was due to release quarantine guidelines on tuesday after reporting thr 
More monkeypox cases found in the Netherlands: health authorities,https://www.reuters.com/world/europe/more-monkeypox-cases-found-netherlands-health-authorities-2022-05-21/,2022-05-21T14:28:20Z,"Dutch health authorities announced more cases of monkeypox on Saturday, a day after the first case was confirmed.<a href=""/world/europe/several-suspected-monkeypox-cases-netherlands-anp-citing-health-agency-2022-05-20/""> read more </a>","THE HAGUE, May 21 (Reuters) - Dutch health authorities announced more cases of monkeypox on Saturday, a day after the first case was confirmed. read more 
""We have found several patients in the Neth… [+624 chars]",more monkeypox cases found in the netherlands health authorities dutch health authorities announced more cases of monkeypox on saturday a day after the first case was confirmed read more the hague may 21 dutch health authorities announced more cases of monkeypox on saturday a day after the first case was confirmed read more we have found several patients in the neth 
Third possible case of monkeypox found in the U.S.,https://www.reuters.com/world/us/third-possible-case-monkeypox-found-us-2022-05-23/,2022-05-23T02:32:37Z,"Health authorities said they may have found a third case of the monkeypox virus in the United States and are running tests on a patient in South Florida to confirm if the person has contracted the disease, which is staging a rare outbreak outside of Africa.","ATLANTA, May 22 (Reuters) - Health authorities said they may have found a third case of the monkeypox virus in the United States and are running tests on a patient in South Florida to confirm if the … [+1469 chars]",third possible case of monkeypox found in the u s health authorities said they may have found a third case of the monkeypox virus in the united states and are running tests on a patient in south florida to confirm if the person has contracted the disease which is staging a rare outbreak outside of africa atlanta may 22 health authorities said they may have found a third case of the monkeypox virus in the united states and are running tests on a patient in south florida to confirm if the 
Bavarian Nordic sells monkeypox vaccines to Canada,https://www.reuters.com/business/healthcare-pharmaceuticals/bavarian-nordic-sells-monkeypox-vaccines-canada-2022-06-07/,2022-06-07T05:57:03Z,"Danish biotechnology company Bavarian Nordic <a href=""https://www.reuters.com/companies/BAVA.CO"" target=""_blank"">(BAVA.CO)</a> said on Tuesday it had signed a $56 million contract with Canada for its smallpox vaccine, which is also approved for use against mo…","COPENHAGEN, June 7 (Reuters) - Danish biotechnology company Bavarian Nordic (BAVA.CO) said on Tuesday it had signed a $56 million contract with Canada for its smallpox vaccine, which is also approved… [+543 chars]",bavarian nordic sells monkeypox vaccines to canada danish biotechnology company bavarian nordic said on tuesday it had signed a 56 million contract with canada for its smallpox vaccine which is also approved for use against mo copenhagen june 7 danish biotechnology company bavarian nordic said on tuesday it had signed a 56 million contract with canada for its smallpox vaccine which is also approved 
Countries offering vaccine for monkeypox,https://www.reuters.com/business/healthcare-pharmaceuticals/countries-offering-vaccine-monkeypox-2022-05-24/,2022-05-24T13:47:28Z,"As more countries where monkeypox is not endemic report outbreaks of the viral disease, some governments have started offering vaccines to most exposed citizens. <a href=""/business/healthcare-pharmaceuticals/monkeypox-cases-around-world-2022-05-23/""> read mor…","May 24 (Reuters) - As more countries where monkeypox is not endemic report outbreaks of the viral disease, some governments have started offering vaccines to most exposed citizens. read more 
There … [+1236 chars]",countries offering vaccine for monkeypox as more countries where monkeypox is not endemic report outbreaks of the viral disease some governments have started offering vaccines to most exposed citizens read mor may 24 as more countries where monkeypox is not endemic report outbreaks of the viral disease some governments have started offering vaccines to most exposed citizens read more there 
"WHO says monkeypox containable, convening research meeting to support member states",https://www.reuters.com/business/healthcare-pharmaceuticals/who-says-monkeypox-containable-convening-research-meeting-support-member-states-2022-05-24/,2022-05-24T08:19:34Z,"There have been 131 confirmed monkeypox cases and 106 further suspected cases since the first case was reported on May 7 outside the countries where it usually spreads, the World Health Organization (WHO) said on Tuesday.","LONDON, May 24 (Reuters) - There have been 131 confirmed monkeypox cases and 106 further suspected cases since the first case was reported on May 7 outside the countries where it usually spreads, the… [+414 chars]",who says monkeypox containable convening research meeting to support member states there have been 131 confirmed monkeypox cases and 106 further suspected cases since the first case was reported on may 7 outside the countries where it usually spreads the world health organization said on tuesday london may 24 there have been 131 confirmed monkeypox cases and 106 further suspected cases since the first case was reported on may 7 outside the countries where it usually spreads the 
