title,url,date_published,snippet,body,text
Explainer: Why India holds the key to global rice market outlook - Reuters.com,https://www.reuters.com/markets/commodities/why-india-holds-key-global-rice-market-outlook-2022-06-10/,2022-06-10T06:36:00Z,"India's surprise decision to ban wheat exports has raised concerns about potential curbs on rice exports as well, prompting rice traders to step up purchases and place atypical orders for longer-dated deliveries.","MUMBAI/NEW DELHI, June 10 (Reuters) - India's surprise decision to ban wheat exports has raised concerns about potential curbs on rice exports as well, prompting rice traders to step up purchases and… [+3996 chars]",explainer  why india holds the key to global rice market outlook    india s surprise decision to ban wheat exports has raised concerns about potential curbs on rice exports as well  prompting rice traders to step up purchases and place atypical orders for longer dated deliveries  mumbai new delhi  june 10    india s surprise decision to ban wheat exports has raised concerns about potential curbs on rice exports as well  prompting rice traders to step up purchases and  
Australian banks enter tech arms race as rising rates squeeze profit - Reuters.com,https://www.reuters.com/business/finance/australian-banks-enter-tech-arms-race-rising-rates-squeeze-profit-2022-05-17/,2022-05-17T22:14:00Z,"The 10-minute home loan - at the tap of a smartphone screen - is emerging as the next frontier in Australian banking as rising interest rates quash a pandemic-fuelled property boom, eating into mortgage income and renewing focus on cost-cutting tech.","SYDNEY, May 18 (Reuters) - The 10-minute home loan - at the tap of a smartphone screen - is emerging as the next frontier in Australian banking as rising interest rates quash a pandemic-fuelled prope… [+4455 chars]",australian banks enter tech arms race as rising rates squeeze profit    the 10 minute home loan   at the tap of a smartphone screen   is emerging as the next frontier in australian banking as rising interest rates quash a pandemic fuelled property boom  eating into mortgage income and renewing focus on cost cutting tech  sydney  may 18    the 10 minute home loan   at the tap of a smartphone screen   is emerging as the next frontier in australian banking as rising interest rates quash a pandemic fuelled prope  
"Analysis: As U.S. economy's exceptionalism fades, so does the dollar - Reuters.com",https://www.reuters.com/markets/europe/us-economys-exceptionalism-fades-so-does-dollar-2022-05-25/,2022-05-25T06:19:00Z,"The dollar's rally to two-decade highs appears to have stalled, with doubts growing on whether the U.S. economy will prove as resilient and monetary policy as aggressive as previously expected.","LONDON, May 25 (Reuters) - The dollar's rally to two-decade highs appears to have stalled, with doubts growing on whether the U.S. economy will prove as resilient and monetary policy as aggressive as… [+4239 chars]",analysis  as u s  economy s exceptionalism fades  so does the dollar    the dollar s rally to two decade highs appears to have stalled  with doubts growing on whether the u s  economy will prove as resilient and monetary policy as aggressive as previously expected  london  may 25    the dollar s rally to two decade highs appears to have stalled  with doubts growing on whether the u s  economy will prove as resilient and monetary policy as aggressive as  
European corporate CDS indexes surge to pandemic highs,https://www.reuters.com/markets/stocks/european-corporate-cds-indexes-surge-pandemic-highs-2022-06-13/,2022-06-13T09:31:46Z,"Credit default swap indexes measuring the cost of insuring against European corporate bond defaults jumped on Monday to their highest since 2020 as markets sold off sharply after red-hot U.S. inflation data and a COVID-19 warning in China. <a href=""/markets/e…",June 13 (Reuters) - Credit default swap indexes measuring the cost of insuring against European corporate bond defaults jumped on Monday to their highest since 2020 as markets sold off sharply after … [+894 chars],european corporate cds indexes surge to pandemic highs credit default swap indexes measuring the cost of insuring against european corporate bond defaults jumped on monday to their highest since 2020 as markets sold off sharply after red hot u s  inflation data and a covid 19 warning in china   a href   markets e  june 13    credit default swap indexes measuring the cost of insuring against european corporate bond defaults jumped on monday to their highest since 2020 as markets sold off sharply after   
"As fuel prices surge, RV drivers take shorter trips, get vehicles delivered",https://www.reuters.com/business/autos-transportation/fuel-prices-surge-rv-drivers-take-shorter-trips-get-vehicles-delivered-2022-06-16/,2022-06-16T18:38:17Z,Recreational vehicle renters in the U.S. are planning trips closer to home or having fuel-gulping motor homes delivered to their final destination in an effort to cut down on fuel costs as travel remains a top priority even during record inflation.,"NEW YORK, June 16 (Reuters) - Recreational vehicle renters in the U.S. are planning trips closer to home or having fuel-gulping motor homes delivered to their final destination in an effort to cut do… [+4306 chars]",as fuel prices surge  rv drivers take shorter trips  get vehicles delivered recreational vehicle renters in the u s  are planning trips closer to home or having fuel gulping motor homes delivered to their final destination in an effort to cut down on fuel costs as travel remains a top priority even during record inflation  new york  june 16    recreational vehicle renters in the u s  are planning trips closer to home or having fuel gulping motor homes delivered to their final destination in an effort to cut do  
"Taiwan revises down 2022 GDP growth forecast, hit by COVID and inflation",https://www.reuters.com/markets/us/taiwan-revises-down-2022-gdp-growth-forecast-hit-by-covid-inflation-2022-05-27/,2022-05-27T08:45:31Z,"Taiwan's economy is likely to grow at a slower pace this year that initially forecast, the statistics office said on Friday, downgrading its outlook due to global inflation and COVID-19 dampening consumer demand at home and abroad.","TAIPEI, May 27 (Reuters) - Taiwan's economy is likely to grow at a slower pace this year that initially forecast, the statistics office said on Friday, downgrading its outlook due to global inflation… [+2167 chars]",taiwan revises down 2022 gdp growth forecast  hit by covid and inflation taiwan s economy is likely to grow at a slower pace this year that initially forecast  the statistics office said on friday  downgrading its outlook due to global inflation and covid 19 dampening consumer demand at home and abroad  taipei  may 27    taiwan s economy is likely to grow at a slower pace this year that initially forecast  the statistics office said on friday  downgrading its outlook due to global inflation  
Spanish hotel rates surge 36% as tourism takes off in April,https://www.reuters.com/world/europe/spanish-hotel-rates-surge-36-tourism-takes-off-april-2022-05-24/,2022-05-24T16:04:00Z,"Hotels in Spain increased their rates by 36% in April from a year ago, charging 96.3 euros ($103.4) per night on average around the Easter holidays that marked a long-awaited rebound of tourism after the COVID-19 pandemic, official data showed.","MADRID, May 24 (Reuters) - Hotels in Spain increased their rates by 36% in April from a year ago, charging 96.3 euros ($103.4) per night on average around the Easter holidays that marked a long-await… [+1628 chars]",spanish hotel rates surge 36  as tourism takes off in april hotels in spain increased their rates by 36  in april from a year ago  charging 96 3 euros  per night on average around the easter holidays that marked a long awaited rebound of tourism after the covid 19 pandemic  official data showed  madrid  may 24    hotels in spain increased their rates by 36  in april from a year ago  charging 96 3 euros  per night on average around the easter holidays that marked a long await  
India's Jan-March GDP growth seen at one-year low on weak consumption,https://www.reuters.com/markets/commodities/indias-jan-march-gdp-growth-seen-one-year-low-weak-consumption-2022-05-31/,2022-05-31T00:34:15Z,"Soaring prices and the subsequent hit to consumer spending and investments are likely to further dampen India's economy, as the central bank faces a finely balanced struggle to tame inflation via rate hikes without hurting economic growth, economists said.","NEW DELHI, May 31 (Reuters) - Soaring prices and the subsequent hit to consumer spending and investments are likely to further dampen India's economy, as the central bank faces a finely balanced stru… [+2893 chars]",india s jan march gdp growth seen at one year low on weak consumption soaring prices and the subsequent hit to consumer spending and investments are likely to further dampen india s economy  as the central bank faces a finely balanced struggle to tame inflation via rate hikes without hurting economic growth  economists said  new delhi  may 31    soaring prices and the subsequent hit to consumer spending and investments are likely to further dampen india s economy  as the central bank faces a finely balanced stru  
"U.S. households felt financially flush going into 2022, Fed survey shows",https://www.reuters.com/world/us/us-households-felt-financially-flush-going-into-2022-fed-survey-shows-2022-05-23/,2022-05-23T14:36:28Z,"U.S. households reported their highest level of financial well-being since tracking began almost a decade ago and the gains were felt across all racial and ethnic groups, a Federal Reserve report released on Monday showed.","May 23 (Reuters) - U.S. households reported their highest level of financial well-being since tracking began almost a decade ago and the gains were felt across all racial and ethnic groups, a Federal… [+3635 chars]",u s  households felt financially flush going into 2022  fed survey shows u s  households reported their highest level of financial well being since tracking began almost a decade ago and the gains were felt across all racial and ethnic groups  a federal reserve report released on monday showed  may 23    u s  households reported their highest level of financial well being since tracking began almost a decade ago and the gains were felt across all racial and ethnic groups  a federal  
Latest U.S. jobs report shows more legal sector growth in May,https://www.reuters.com/legal/legalindustry/latest-us-jobs-report-shows-more-legal-sector-growth-may-2022-06-03/,2022-06-03T20:03:14Z,"The legal services sector added 600 jobs in May, new Labor Department data show, as overall U.S. employment <a href=""https://www.reuters.com/markets/us/us-job-growth-beats-expectations-unemployment-rate-steady-36-2022-06-03"" target=""_blank"">increased</a> more…","(Reuters) - The legal services sector added 600 jobs in May, new Labor Department data show, as overall U.S. employment increased more than anticipated last month.
Legal sector jobs totaled 1,178,80… [+2275 chars]",latest u s  jobs report shows more legal sector growth in may the legal services sector added 600 jobs in may  new labor department data show  as overall u s  employment increased more     the legal services sector added 600 jobs in may  new labor department data show  as overall u s  employment increased more than anticipated last month   legal sector jobs totaled 1 178 80  
"GM, Ford executives say U.S. vehicle demand stays strong",https://www.reuters.com/business/autos-transportation/gm-ford-executives-say-us-vehicle-demand-stays-strong-2022-06-15/,2022-06-15T19:11:02Z,"Top executives of General Motors Co <a href=""https://www.reuters.com/companies/GM.N"" target=""_blank"">(GM.N)</a> and Ford Motor Co <a href=""https://www.reuters.com/companies/F.N"" target=""_blank"">(F.N)</a> said on Wednesday U.S. consumer demand for cars and tru…","DETROIT, June 15 (Reuters) - Top executives of General Motors Co (GM.N) and Ford Motor Co (F.N) said on Wednesday U.S. consumer demand for cars and trucks remains strong, despite rising interest rate… [+2316 chars]",gm  ford executives say u s  vehicle demand stays strong top executives of general motors co  and ford motor co  said on wednesday u s  consumer demand for cars and tru  detroit  june 15    top executives of general motors co  and ford motor co  said on wednesday u s  consumer demand for cars and trucks remains strong  despite rising interest rate  
"Asia shares subdued, dollar on a high as Fed looms",https://www.reuters.com/markets/europe/global-markets-wrapup-1-pix-2022-06-15/,2022-06-15T02:26:57Z,"Asian markets were in a pensive mood on Wednesday as shell-shocked investors waited to see just how aggressive the Federal Reserve would be on rates, with many fearing drastic action would risk tipping the world into recession.","SYDNEY, June 15 (Reuters) - Asian markets were in a pensive mood on Wednesday as shell-shocked investors waited to see just how aggressive the Federal Reserve would be on rates, with many fearing dra… [+3682 chars]",asia shares subdued  dollar on a high as fed looms asian markets were in a pensive mood on wednesday as shell shocked investors waited to see just how aggressive the federal reserve would be on rates  with many fearing drastic action would risk tipping the world into recession  sydney  june 15    asian markets were in a pensive mood on wednesday as shell shocked investors waited to see just how aggressive the federal reserve would be on rates  with many fearing dra  
Toronto new condo demand cools but prices seen firm as developers delay launches,https://www.reuters.com/world/americas/toronto-new-condo-demand-cools-prices-seen-firm-developers-delay-launches-2022-06-07/,2022-06-07T10:10:30Z,"Demand for pre-construction condominiums across Toronto has started to soften with rising interest rates, but market- watchers say developers are unlikely to cut prices with margins already under pressure, choosing to delay projects instead.","TORONTO, June 7 (Reuters) - Demand for pre-construction condominiums across Toronto has started to soften with rising interest rates, but market- watchers say developers are unlikely to cut prices wi… [+3921 chars]",toronto new condo demand cools but prices seen firm as developers delay launches demand for pre construction condominiums across toronto has started to soften with rising interest rates  but market  watchers say developers are unlikely to cut prices with margins already under pressure  choosing to delay projects instead  toronto  june 7    demand for pre construction condominiums across toronto has started to soften with rising interest rates  but market  watchers say developers are unlikely to cut prices wi  
First post-Covid school leavers face fight for fewer university places,https://amp.theguardian.com/education/2022/jun/11/first-post-covid-school-leavers-face-fight-for-fewer-university-places,2022-06-11T07:00:13Z,"Parents and teachers say some students predicted to gain A* grades are being rejected after a surge in applicationsThe first post-Covid cohort of school leavers face a summer of uncertainty that “threatens to hold back a generation”, as students compete for f…","The first post-Covid cohort of school leavers face a summer of uncertainty that threatens to hold back a generation, as students compete for fewer places on popular university courses.
After A-level… [+6358 chars]",first post covid school leavers face fight for fewer university places parents and teachers say some students predicted to gain a  grades are being rejected after a surge in applicationsthe first post covid cohort of school leavers face a summer of uncertainty that  threatens to hold back a generation   as students compete for f  the first post covid cohort of school leavers face a summer of uncertainty that threatens to hold back a generation  as students compete for fewer places on popular university courses   after a level  
Zero-growth warning for UK economy as petrol prices surge,https://amp.theguardian.com/business/2022/jun/08/zero-growth-warning-for-uk-economy-as-petrol-prices-surge,2022-06-08T19:00:41Z,OECD singles out cost of living crisis as a cause of Britain’s slide down growth league tableBoris Johnson’s attempt to reset his troubled premiership has received a double blow after petrol prices had their biggest daily rise in 17 years and a leading intern…,Boris Johnsons attempt to reset his troubled premiership has received a double blow after petrol prices had their biggest daily rise in 17 years and a leading international thinktank said the UK econ… [+4521 chars],zero growth warning for uk economy as petrol prices surge oecd singles out cost of living crisis as a cause of britain s slide down growth league tableboris johnson s attempt to reset his troubled premiership has received a double blow after petrol prices had their biggest daily rise in 17 years and a leading intern  boris johnsons attempt to reset his troubled premiership has received a double blow after petrol prices had their biggest daily rise in 17 years and a leading international thinktank said the uk econ  
UK economic growth to dry up; house buyer demand falls – business live,https://www.theguardian.com/business/live/2022/jun/09/uk-economic-growth-house-buyers-petrol-oil-european-central-bank-business-live,2022-06-09T07:23:38Z,"Rolling coverage of the latest economic and financial news<ul><li>UK growth to stall in Q2 and Q3, and shrink in Q4</li><li>UK economy ‘will grind to a halt’, BCC forecasts</li><li>Price of UK petrol makes biggest daily jump in 17 years</li><li>Fuel cost surg…","China's exports jump
A container ship from Japan anchored at Shanghais Yangshan Port. Chinas trade growth rebounded in May after anti-virus restrictions that shut down Shanghai and other industrial … [+11101 chars]",uk economic growth to dry up  house buyer demand falls   business live rolling coverage of the latest economic and financial newsuk growth to stall in q2 and q3  and shrink in q4uk economy  will grind to a halt   bcc forecastsprice of uk petrol makes biggest daily jump in 17 yearsfuel cost surg  china s exports jump  a container ship from japan anchored at shanghais yangshan port  chinas trade growth rebounded in may after anti virus restrictions that shut down shanghai and other industrial   
Fight against inflation raises spectre of global recession,https://amp.theguardian.com/business/2022/jun/17/fight-against-inflation-raises-spectre-of-global-recession,2022-06-17T16:00:43Z,"Analysis: Interest rate cuts show central banks willing to plunge economies into recession to halt price risesThe fight against inflation intensified this week as central banks stepped up their efforts to cool rising prices, and a global recession could be th…","The fight against inflation intensified this week as central banks stepped up their efforts to cool rising prices, and a global recession could be the price we pay.
Investors reeled from the biggest… [+6449 chars]",fight against inflation raises spectre of global recession analysis  interest rate cuts show central banks willing to plunge economies into recession to halt price risesthe fight against inflation intensified this week as central banks stepped up their efforts to cool rising prices  and a global recession could be th  the fight against inflation intensified this week as central banks stepped up their efforts to cool rising prices  and a global recession could be the price we pay   investors reeled from the biggest  
"Retail sales rise unexpectedly, as inflation hammers UK consumer confidence – business live",https://www.theguardian.com/business/live/2022/may/20/retail-sales-inflation-consumer-confidence-thg-ftse-economics-business-live,2022-05-20T06:38:27Z,"Rolling coverage of the latest economic and financial news<ul><li>Latest: UK retail sales rose in April</li><li>ONS: supermarket sales rose, led by alcohol, tobacco and sweet treats</li><li>Data suggest people staying at home more</li><li>UK consumer confiden…","Retail sales: snap reaction
Heres some early reaction to Aprils rise in retail sales.
KeithChurch, head of economic modelling at risk consultancy 4most, points out that the wider picture remains su… [+4997 chars]",retail sales rise unexpectedly  as inflation hammers uk consumer confidence   business live rolling coverage of the latest economic and financial newslatest  uk retail sales rose in aprilons  supermarket sales rose  led by alcohol  tobacco and sweet treatsdata suggest people staying at home moreuk consumer confiden  retail sales  snap reaction  heres some early reaction to aprils rise in retail sales   keithchurch  head of economic modelling at risk consultancy 4most  points out that the wider picture remains su  
Recession fears weigh on markets as rising inflation bites – business live,https://www.theguardian.com/business/live/2022/may/19/recession-fears-markets-rising-inflation-royal-mail-easyjet-factories-jobs-ftse-business-live,2022-05-19T06:50:51Z,"Rolling coverage of the latest economic and financial news<ul><li>US stock markets fall sharply as investors worry about recession</li><li>Cost of living crisis: five tips for managing your money</li><li>Women face ‘whopping pensions gap’ in Great Britain, sa…","EasyJet narrows losses
Easyjet aircraft at Manchester Airport Photograph: Oli Scarff/AFP/Getty Images
Budget airline easyJet says it faces summer 2022 with optimism, after narrowing its losses due … [+8808 chars]",recession fears weigh on markets as rising inflation bites   business live rolling coverage of the latest economic and financial newsus stock markets fall sharply as investors worry about recessioncost of living crisis  five tips for managing your moneywomen face  whopping pensions gap  in great britain  sa  easyjet narrows losses  easyjet aircraft at manchester airport photograph  oli scarff afp   budget airline easyjet says it faces summer 2022 with optimism  after narrowing its losses due   
Markets brace for Bank of England interest rate decision – business live,https://www.theguardian.com/business/live/2022/jun/16/bank-of-england-interest-rate-decision-markets-pound-ftse-business-live,2022-06-16T06:53:56Z,"Rolling coverage of the latest economic and financial news<ul><li>Bank of England to set interest rates at noon</li><li>BoE could raise rates for 5th time in a row</li><li>Last night, Federal Reserve announces biggest interest rate hike since 1994</li><li>UK …","FCA tells lenders to support consumers struggling with the cost of living
The UKs financial watchdog has warned UK lenders to provide more support for customers who are struggling with soaring livin… [+10605 chars]",markets brace for bank of england interest rate decision   business live rolling coverage of the latest economic and financial newsbank of england to set interest rates at noonboe could raise rates for 5th time in a rowlast night  federal reserve announces biggest interest rate hike since 1994uk   fca tells lenders to support consumers struggling with the cost of living  the uks financial watchdog has warned uk lenders to provide more support for customers who are struggling with soaring livin  
UK consumer confidence falls to lowest level since 1974,https://amp.theguardian.com/business/2022/may/20/uk-consumer-confidence-falls-to-lowest-level-since-1974,2022-05-19T23:01:33Z,Consumers increasingly pessimistic about economy and personal finances amid deepening cost of living crisisConsumer confidence in the UK has fallen to the lowest level since records began in 1974 amid growing concern over the cost of living crisis.Stoking fea…,"Consumer confidence in the UK has fallen to the lowest level since records began in 1974 amid growing concern over the cost of living crisis.
Stoking fears that Britain is heading for a recession ca… [+3590 chars]",uk consumer confidence falls to lowest level since 1974 consumers increasingly pessimistic about economy and personal finances amid deepening cost of living crisisconsumer confidence in the uk has fallen to the lowest level since records began in 1974 amid growing concern over the cost of living crisis stoking fea  consumer confidence in the uk has fallen to the lowest level since records began in 1974 amid growing concern over the cost of living crisis   stoking fears that britain is heading for a recession ca  
German factory orders unexpectedly plunge; pound under pressure – business live,https://www.theguardian.com/business/live/2022/jun/07/german-factory-orders-pound-economy-services-recession-ftse-business-live,2022-06-07T07:14:12Z,Rolling coverage of the latest economic and financial news<ul><li>Manufacturing orders in Germany fall for third month running</li><li>Pound weakens amid political uncertainty and economic problems</li><li>Australia’s Reserve Bank hikes official interest rate…,"Theres a tale of two takeovers in the City this morning.
Biffa, the waste management company, has received a possible buyout offer from affiliates of private equity firm Energy Capital Partners (ECP… [+8426 chars]",german factory orders unexpectedly plunge  pound under pressure   business live rolling coverage of the latest economic and financial newsmanufacturing orders in germany fall for third month runningpound weakens amid political uncertainty and economic problemsaustralia s reserve bank hikes official interest rate  theres a tale of two takeovers in the city this morning   biffa  the waste management company  has received a possible buyout offer from affiliates of private equity firm energy capital partners  ecp  
How Partygate could do for Johnson as Black Wednesday did for Major,https://amp.theguardian.com/business/2022/may/29/how-partygate-could-do-for-johnson-as-black-wednesday-did-for-major,2022-05-29T11:09:44Z,"The Tory reputation for economic competence was shredded in 1992 but the present PM’s woes go deeper, politically and economicallyMemories came flooding back as George Soros lambasted Vladimir Putin and Xi Jinping in Davos last week, although 30 years ago it …","Memories came flooding back as George Soros lambasted Vladimir Putin and Xi Jinping in Davos last week, although 30 years ago it was sterling rather than authoritarian leaders that the arch speculato… [+5540 chars]",how partygate could do for johnson as black wednesday did for major the tory reputation for economic competence was shredded in 1992 but the present pm s woes go deeper  politically and economicallymemories came flooding back as george soros lambasted vladimir putin and xi jinping in davos last week  although 30 years ago it   memories came flooding back as george soros lambasted vladimir putin and xi jinping in davos last week  although 30 years ago it was sterling rather than authoritarian leaders that the arch speculato  
Apocalypse now? The alarming effects of the global food crisis,https://amp.theguardian.com/world/2022/may/21/apocalypse-now-the-alarming-effects-of-the-global-food-crisis,2022-05-21T13:25:20Z,"The Bank of England governor warned last week of ‘apocalyptic’ food price rises. Yet war in Ukraine, climate change and inflation are already taking their toll all over the worldApocalypse is an alarming idea, commonly taken to denote catastrophic destruction…","Apocalypse is an alarming idea, commonly taken to denote catastrophic destruction foreshadowing the end of the world. But in the original Greek,apokálypsismeans a revelation or an uncovering. One ver… [+15039 chars]",apocalypse now  the alarming effects of the global food crisis the bank of england governor warned last week of  apocalyptic  food price rises  yet war in ukraine  climate change and inflation are already taking their toll all over the worldapocalypse is an alarming idea  commonly taken to denote catastrophic destruction  apocalypse is an alarming idea  commonly taken to denote catastrophic destruction foreshadowing the end of the world  but in the original greek apok lypsismeans a revelation or an uncovering  one ver  
"Boris Johnson says UK can avoid recession; wealthy pensioners are biggest winners, says thinktank – business live",https://www.theguardian.com/business/live/2022/may/27/rishi-sunak-windfall-tax-uk-economy-inflation-business-news-live,2022-05-27T11:34:49Z,"PM warns that UK faces difficult period, but can avoid recession, as Resolution says wealthy pensioners are biggest winners from £15bn cost of living package<ul><li>Johnson: UK can dodge recession, despite difficult times</li><li>Resolution: Flat-rate energy …","Johnson: Don't want wage-price spiral
Boris Johnson visiting the CityFibre Training Academy in Stockton-on-Tees today Photograph: Owen Humphreys/AFP/Getty Images
Boris Johnson has also suggested th… [+20656 chars]",boris johnson says uk can avoid recession  wealthy pensioners are biggest winners  says thinktank   business live pm warns that uk faces difficult period  but can avoid recession  as resolution says wealthy pensioners are biggest winners from  15bn cost of living packagejohnson  uk can dodge recession  despite difficult timesresolution  flat rate energy   johnson  don t want wage price spiral  boris johnson visiting the cityfibre training academy in stockton on tees today photograph  owen humphreys afp   boris johnson has also suggested th  
China’s factory downturn slows as Covid curbs ease; Brent crude oil hits $124 – business live,https://www.theguardian.com/business/live/2022/may/31/china-factory-slowdown-oil-russia-inflation-growth-uk-mortgages-business-live,2022-05-31T06:48:25Z,Rolling coverage of the latest economic and financial news<ul><li>EU leaders agree to partial embargo of Russian oil imports</li><li>Shanghai starts to dismantle fences as Covid lockdown due to end</li><li>Online fashion retailer Missguided calls in administr…,"Oils jump to a two-month high will not be welcome news for policymakers already grappling with higher energy prices, says Jim Reid of Deutsche Bank.
Part of that increase has come amidst the easing … [+7035 chars]",china s factory downturn slows as covid curbs ease  brent crude oil hits  124   business live rolling coverage of the latest economic and financial newseu leaders agree to partial embargo of russian oil importsshanghai starts to dismantle fences as covid lockdown due to endonline fashion retailer missguided calls in administr  oils jump to a two month high will not be welcome news for policymakers already grappling with higher energy prices  says jim reid of deutsche bank   part of that increase has come amidst the easing   
Energy bills: struggling families forced to ‘seek refuge in McDonald’s’,https://amp.theguardian.com/business/2022/may/17/energy-bills-struggling-families-pushed-to-seek-refuge-in-mcdonalds,2022-05-17T15:43:29Z,"Desperate parents are using fast food outlets as an emergency kitchen, bathroom and living roomFamilies struggling to cope with energy bills are seeking shelter in McDonald’s, with one charity saying hard-pressed parents and children are spending their evenin…","Families struggling to cope with energy bills are seeking shelter in McDonalds, with one charity saying hard-pressed parents and children are spending their evenings in the fast food restaurants, rel… [+4329 chars]",energy bills  struggling families forced to  seek refuge in mcdonald s  desperate parents are using fast food outlets as an emergency kitchen  bathroom and living roomfamilies struggling to cope with energy bills are seeking shelter in mcdonald s  with one charity saying hard pressed parents and children are spending their evenin  families struggling to cope with energy bills are seeking shelter in mcdonalds  with one charity saying hard pressed parents and children are spending their evenings in the fast food restaurants  rel  
Arizona’s emergency services brace for triple-digit heatwave as deaths mount,https://amp.theguardian.com/us-news/2022/jun/09/arizona-phoenix-triple-digit-heatwave-deaths,2022-06-09T09:45:15Z,"The temperature in Phoenix is forecast to top 110F this week for the first time this summer, posing a danger for the unhousedA dangerous heatwave is due to scorch large swathes of Arizona for the rest of the week, triggering the first extreme heat warning of …","A dangerous heatwave is due to scorch large swathes of Arizona for the rest of the week, triggering the first extreme heat warning of the year as temperatures in Phoenix are forecast to top 113F (45C… [+6505 chars]",arizona s emergency services brace for triple digit heatwave as deaths mount the temperature in phoenix is forecast to top 110f this week for the first time this summer  posing a danger for the unhouseda dangerous heatwave is due to scorch large swathes of arizona for the rest of the week  triggering the first extreme heat warning of   a dangerous heatwave is due to scorch large swathes of arizona for the rest of the week  triggering the first extreme heat warning of the year as temperatures in phoenix are forecast to top 113f  45c  
"Helping cash-strapped Britons will not add to inflation, says CBI",https://amp.theguardian.com/business/2022/may/19/cbi-tony-danker-inflation-help-rising-food-fuel-bills,2022-05-19T08:30:50Z,"Chief of business association calls for stimulus that aids ‘hardest hit’ with rising food and fuel billsTackling rising food and fuel bills will not add to inflation and people who are “the hardest hit” need help now, the head of the UK’s biggest business ass…","Tackling rising food and fuel bills will not add to inflation and people who are the hardest hit need help now, the head of the UKs biggest business association has warned.
Official figures publishe… [+2548 chars]",helping cash strapped britons will not add to inflation  says cbi chief of business association calls for stimulus that aids  hardest hit  with rising food and fuel billstackling rising food and fuel bills will not add to inflation and people who are  the hardest hit  need help now  the head of the uk s biggest business ass  tackling rising food and fuel bills will not add to inflation and people who are the hardest hit need help now  the head of the uks biggest business association has warned   official figures publishe  
Royal Mail ‘at crossroads’ as pandemic parcel boom fades,https://amp.theguardian.com/business/2022/may/19/royal-mail-at-crossroads-as-pandemic-parcel-boom-fades,2022-05-19T09:09:56Z,"Postal service says it needs to adapt to post-Covid business world amid near-9% drop in profits and union pay battleRoyal Mail has warned that the company is at a “crossroads” and needs to urgently adapt to the post-pandemic environment as parcel deliveries, …","Royal Mail has warned that the company is at a crossroads and needs to urgently adapt to the post-pandemic environment as parcel deliveries, originally boosted by Covid lockdowns, continue to wane.
… [+3023 chars]",royal mail  at crossroads  as pandemic parcel boom fades postal service says it needs to adapt to post covid business world amid near 9  drop in profits and union pay battleroyal mail has warned that the company is at a  crossroads  and needs to urgently adapt to the post pandemic environment as parcel deliveries    royal mail has warned that the company is at a crossroads and needs to urgently adapt to the post pandemic environment as parcel deliveries  originally boosted by covid lockdowns  continue to wane     
Bumper Australian crops unlikely to provide relief at the cash register,https://amp.theguardian.com/australia-news/2022/jun/01/bumper-australian-crops-unlikely-to-provide-relief-at-the-cash-register,2022-05-31T17:30:34Z,"Despite farmers planting a record 24 hectares this year, higher fuel and fertiliser costs mean produce prices will remain high<ul><li>Follow our Australia news live blog for the latest updates</li><li>Get our free news app; get our morning email briefing</li>…","Australia is set for its third bumper season of crops in a row, but the increased production will probably bring little relief at the cash register as rising global demand pushes prices skyward.
Aus… [+6712 chars]",bumper australian crops unlikely to provide relief at the cash register despite farmers planting a record 24 hectares this year  higher fuel and fertiliser costs mean produce prices will remain highfollow our australia news live blog for the latest updatesget our free news app  get our morning email briefing  australia is set for its third bumper season of crops in a row  but the increased production will probably bring little relief at the cash register as rising global demand pushes prices skyward   aus  
"Australian news live update: gas shortage fears as cold front hits southern states, Penny Wong visits Samoa",https://www.theguardian.com/australia-news/live/2022/jun/02/australian-news-live-update-gas-shortage-fears-as-cold-front-hits-victoria-penny-wong-visits-samoa-pacific-anthony-albanese-peter-dutton-energy-crisis,2022-06-01T21:47:38Z,Treasurer Jim Chalmers says government considering ‘range of options’ to tackle potential gas shortage and energy price surge. Follow all the day’s developments<ul><li>World of pain’: warnings of gas shortages amid soaring power prices add to Australia’s ener…,"Good morning
Its another frosty day on the east coast, compounding Australias energy woes as wholesale power prices soar.
Caitlin Cassidy here to guide you through this mornings news. If my electri… [+8325 chars]",australian news live update  gas shortage fears as cold front hits southern states  penny wong visits samoa treasurer jim chalmers says government considering  range of options  to tackle potential gas shortage and energy price surge  follow all the day s developmentsworld of pain   warnings of gas shortages amid soaring power prices add to australia s ener  good morning  its another frosty day on the east coast  compounding australias energy woes as wholesale power prices soar   caitlin cassidy here to guide you through this mornings news  if my electri  
Rents are soaring across the US – in some cities as much as 30% in just one year,https://amp.theguardian.com/society/2022/may/21/rents-soaring-across-us,2022-05-21T06:00:12Z,"Renters are cutting back on other essentials, falling behind on payments and facing evictionAndrew Amuso, a single father of a seven-year-old child in Phoenix, Arizona, has lived in the same apartment for eight years.Before the Covid-19 pandemic, his rent was…","Andrew Amuso, a single father of a seven-year-old child in Phoenix, Arizona, has lived in the same apartment for eight years.
Before the Covid-19 pandemic, his rent was about $900 a month. Last year… [+6678 chars]",rents are soaring across the us   in some cities as much as 30  in just one year renters are cutting back on other essentials  falling behind on payments and facing evictionandrew amuso  a single father of a seven year old child in phoenix  arizona  has lived in the same apartment for eight years before the covid 19 pandemic  his rent was  andrew amuso  a single father of a seven year old child in phoenix  arizona  has lived in the same apartment for eight years   before the covid 19 pandemic  his rent was about  900 a month  last year  
