title,url,date_published,snippet,body,text
US aims to leverage Russia-Ukraine bloc against China,https://apnews.com/d4055470f886b614f2465bfeb540919c,2022-05-26T11:17:48Z,"U.S. officials say the Biden administration is aiming to lead the international bloc opposed to Russia's invasion of Ukraine into a broader coalition to counter what it sees as a more serious, long-term threat to global order from China. The…","By MATTHEW LEE - AP Diplomatic Writer
WASHINGTON (AP) U.S. officials say the Biden administration is aiming to lead the international bloc opposed to Russias invasion of Ukraine into a broader coali… [+4229 chars]",us aims to leverage russia ukraine bloc against china u s officials say the biden administration is aiming to lead the international bloc opposed to russia s invasion of ukraine into a broader coalition to counter what it sees as a more serious long term threat to global order from china the by matthew lee ap diplomatic writer washington u s officials say the biden administration is aiming to lead the international bloc opposed to russias invasion of ukraine into a broader coali 
Residents say China used health tracker for crowd control,https://apnews.com/7b1ea828f10f76e8190410457a05286f,2022-06-17T09:12:01Z,"Angry bank customers were travelling to a central China city to try and retrieve their savings from troubled rural banks when they were stopped in their tracks. The reason was a simple QR code. The QR code, which residents are…","By HUIZHONG WU - Associated Press
TAIPEI, Taiwan (AP) Angry bank customers who traveled to a city in central China attempting to retrieve their savings from troubled rural banks were stopped in thei… [+4486 chars]",residents say china used health tracker for crowd control angry bank customers were travelling to a central china city to try and retrieve their savings from troubled rural banks when they were stopped in their tracks the reason was a simple qr code the qr code which residents are by huizhong wu associated press taipei taiwan angry bank customers who traveled to a city in central china attempting to retrieve their savings from troubled rural banks were stopped in thei 
"In Asia, Biden pushes values he struggles to sell at home",https://apnews.com/e272734336c9ed06d9f7b0ea2b72523d,2022-05-24T18:54:21Z,Joe Biden spent his first presidential trip to Asia strengthening economic and military commitments. He pushed new rules for the global economy and promoted democracy. And he summoned fellow Indo-Pacific leaders to do more in defense of Ukraine even if…,"By JOSH BOAK and AAMER MADHANI - Associated Press
TOKYO (AP) Joe Biden spent his first trip to Asia as president strengthening economic and military commitments. He pushed new rules for the global e… [+6671 chars]",in asia biden pushes values he struggles to sell at home joe biden spent his first presidential trip to asia strengthening economic and military commitments he pushed new rules for the global economy and promoted democracy and he summoned fellow indo pacific leaders to do more in defense of ukraine even if by josh boak and aamer madhani associated press tokyo joe biden spent his first trip to asia as president strengthening economic and military commitments he pushed new rules for the global e 
Japan vows bigger security role in region to tackle threats,https://apnews.com/9b98bb8bf0b9f0aea47c0186fdab6614,2022-06-10T16:55:16Z,Japanese Prime Minister Fumio Kishida has announced plans to boost his country’s diplomatic and security role in the Asia Pacific to tackle what he described as growing threats in the region amid Russia’s invasion of Ukraine. Kishida says Japan will…,"By MARI YAMAGUCHI and SYAWALLUDIN ZAIN - Associated Press
SINGAPORE (AP) Japanese Prime Minister Fumio Kishida announced plans on Friday to boost his country's diplomatic and security role in the As… [+2956 chars]",japan vows bigger security role in region to tackle threats japanese prime minister fumio kishida has announced plans to boost his country s diplomatic and security role in the asia pacific to tackle what he described as growing threats in the region amid russia s invasion of ukraine kishida says japan will by mari yamaguchi and syawalludin zain associated press singapore japanese prime minister fumio kishida announced plans on friday to boost his country s diplomatic and security role in the as 
Biden to highlight U.S. chip production — in South Korea,https://apnews.com/a8add64e1c15c4eb413b6f236828d2e2,2022-05-20T05:21:28Z,President Joe Biden will open his trip to Asia with a focus on the U.S. tech sector. He will tour a Samsung computer chip plant that could serve as model for a $17 billion semiconductor factory that the Korean electronics…,"SEOUL, South Korea (AP) President Joe Biden will open his trip to Asia with a focus on the U.S. tech sector, touring a Samsung computer chip plant on Friday that will serve as model for a $17 billion… [+3327 chars]",biden to highlight u s chip production in south korea president joe biden will open his trip to asia with a focus on the u s tech sector he will tour a samsung computer chip plant that could serve as model for a 17 billion semiconductor factory that the korean electronics seoul south korea president joe biden will open his trip to asia with a focus on the u s tech sector touring a samsung computer chip plant on friday that will serve as model for a 17 billion 
Japan philanthropic group begins fund raising for Ukrainians,https://apnews.com/6f5cead674b3423be1be0e47a328603c,2022-06-13T12:21:07Z,"A Japanese foundation has announced it is launching a fundraising drive to provide more than 1,200 Ukrainian evacuees in Japan with additional financial support for language studies and other needs. Jumpei Sasakawa, executive director of the Nippon Foundation…","By MARI YAMAGUCHI - Associated Press
TOKYO (AP) A Japanese foundation announced Monday it is launching a fundraising drive to provide more than 1,200 Ukrainian evacuees in Japan with additional fina… [+2612 chars]",japan philanthropic group begins fund raising for ukrainians a japanese foundation has announced it is launching a fundraising drive to provide more than 1 200 ukrainian evacuees in japan with additional financial support for language studies and other needs jumpei sasakawa executive director of the nippon foundation by mari yamaguchi associated press tokyo a japanese foundation announced monday it is launching a fundraising drive to provide more than 1 200 ukrainian evacuees in japan with additional fina 
"California church leaders, shooting survivors join in prayer",https://apnews.com/cf320b0781ec2e2236b996c8048faaee,2022-05-21T22:49:56Z,Survivors and church leaders are joining in prayer nearly a week after a deadly shooting at a Taiwanese American church congregation in California. They are also thanking community members in Laguna Woods for their support. The community is reeling after…,"By AMY TAXIN - Associated Press
LAGUNA WOODS, Calif. (AP) When a gunman began shooting at a Taiwanese American church luncheon, Shoei Su said he froze.
The retired appraiser uses a walker and said … [+3089 chars]",california church leaders shooting survivors join in prayer survivors and church leaders are joining in prayer nearly a week after a deadly shooting at a taiwanese american church congregation in california they are also thanking community members in laguna woods for their support the community is reeling after by amy taxin associated press laguna woods calif when a gunman began shooting at a taiwanese american church luncheon shoei su said he froze the retired appraiser uses a walker and said 
US senator visits Taiwan as China ups military threat,https://apnews.com/a46c05cef49d85be94bda08c08009f21,2022-05-31T06:58:37Z,"On a visit to Taiwan, U.S. Senator Tammy Duckworth is reiterating support for the island amid rising Chinese threats. Duckworth met with Taiwanese President Tsai Ing-wen on Tuesday and emphasized the close economic, political and security relations between Ta…","TAIPEI, Taiwan (AP) On a visit to Taiwan, U.S. Senator Tammy Duckworth reiterated support for the island amid rising Chinese threats.
Duckworth met with Taiwanese President Tsai Ing-wen on Tuesday a… [+2464 chars]",us senator visits taiwan as china ups military threat on a visit to taiwan u s senator tammy duckworth is reiterating support for the island amid rising chinese threats duckworth met with taiwanese president tsai ing wen on tuesday and emphasized the close economic political and security relations between ta taipei taiwan on a visit to taiwan u s senator tammy duckworth reiterated support for the island amid rising chinese threats duckworth met with taiwanese president tsai ing wen on tuesday a 
EXPLAINER: US keeps world guessing on Taiwan stance,https://apnews.com/d4d09deac1527f34efebef5729cbfa58,2022-05-23T19:23:28Z,President Joe Biden said Monday that the United States has a “commitment” to help Taiwan militarily if China invades. His comment restarted speculation over whether American troops would be deployed to defend the island. Although the U.S. sells weapons to…,"By CHRIS MEGERIAN and MATTHEW LEE - Associated Press
WASHINGTON (AP) For the third time in less than a year, President Joe Biden has stirred controversy with his comments about Taiwan. The latest ex… [+6246 chars]",explainer us keeps world guessing on taiwan stance president joe biden said monday that the united states has a commitment to help taiwan militarily if china invades his comment restarted speculation over whether american troops would be deployed to defend the island although the u s sells weapons to by chris megerian and matthew lee associated press washington for the third time in less than a year president joe biden has stirred controversy with his comments about taiwan the latest ex 
French lawmakers pledge support for Taiwan on island visit,https://apnews.com/b0118a04b90386896f2c3ede6df746c7,2022-06-09T07:56:56Z,"A French parliamentary delegation has pledged support for Taiwan during a meeting with the president of the self-governing island that China claims as its own territory. Senator Joel Guerriau, vice chairman of the Senate Committee on Foreign Affairs, Defense …","TAIPEI, Taiwan (AP) A French parliamentary delegation pledged support for Taiwan during a meeting Thursday with the president of the self-governing island that China claims as its own territory with … [+2239 chars]",french lawmakers pledge support for taiwan on island visit a french parliamentary delegation has pledged support for taiwan during a meeting with the president of the self governing island that china claims as its own territory senator joel guerriau vice chairman of the senate committee on foreign affairs defense taipei taiwan a french parliamentary delegation pledged support for taiwan during a meeting thursday with the president of the self governing island that china claims as its own territory with 
Taiwan not included in launch of new Biden Indo-Pacific pact,https://apnews.com/ab66b84d9b824092ab98161457a89c2f,2022-05-22T10:49:48Z,"President Joe Biden is expected to unveil a list of countries who will joining a long anticipated Indo-Pacific trade pact, but Taiwan won’t be among them. White House national security adviser Jake Sullivan confirmed that Taiwan isn’t among the governments…","By AAMER MADHANI and JOSH BOAK - Associated Press
TOKYO (AP) President Joe Biden is expected to unveil a list of nations on Monday who will be joining a long anticipated Indo-Pacific trade pact, but… [+2153 chars]",taiwan not included in launch of new biden indo pacific pact president joe biden is expected to unveil a list of countries who will joining a long anticipated indo pacific trade pact but taiwan won t be among them white house national security adviser jake sullivan confirmed that taiwan isn t among the governments by aamer madhani and josh boak associated press tokyo president joe biden is expected to unveil a list of nations on monday who will be joining a long anticipated indo pacific trade pact but 
"Biden tees up four-way talks with India, Japan, Australia",https://apnews.com/e77e2694c2cb23268f9830a043e8cf73,2022-05-24T01:06:47Z,President Joe Biden is wrapping up a five-day visit to Asia on Tuesday by having talks with Australia's new prime minister and what could be a more difficult conversation with India's leader. Indian Prime Minister Narendra Modi is a longtime…,"By JOSH BOAK and AAMER MADHANI - Associated Press
TOKYO (AP) President Joe Biden is winding up his visit to Asia on Tuesday by holding talks with a quartet of Indo-Pacific leaders that includes Aust… [+5665 chars]",biden tees up four way talks with india japan australia president joe biden is wrapping up a five day visit to asia on tuesday by having talks with australia s new prime minister and what could be a more difficult conversation with india s leader indian prime minister narendra modi is a longtime by josh boak and aamer madhani associated press tokyo president joe biden is winding up his visit to asia on tuesday by holding talks with a quartet of indo pacific leaders that includes aust 
China's Pacific plan seen as regional strategic game-changer,https://apnews.com/57693d7d7efc52401d042d5691de2e10,2022-05-27T10:37:22Z,"When China signed a security pact with the Solomon Islands in April it raised concerns from the U.S. and its allies that Beijing may be seeking a military outpost in the South Pacific, an area of traditional American naval dominance.…","By DAVID RISING and NICK PERRY - Associated Press
WELLINGTON, New Zealand (AP) When China signed a security pact with the Solomon Islands in April it raised concerns from the U.S. and its allies tha… [+8016 chars]",china s pacific plan seen as regional strategic game changer when china signed a security pact with the solomon islands in april it raised concerns from the u s and its allies that beijing may be seeking a military outpost in the south pacific an area of traditional american naval dominance by david rising and nick perry associated press wellington new zealand when china signed a security pact with the solomon islands in april it raised concerns from the u s and its allies tha 
Chinese FM to visit Solomon Islands amid security pact worry,https://apnews.com/cb474450f1a96c1de4e630dc222d3c12,2022-05-24T07:06:53Z,China’s Foreign Minister Wang Yi will visit Solomon Islands this week in what the Pacific nation's leader calls a “milestone” in his country’s relationship with China. It comes amid concerns about their security pact that would allow China to send…,"By DAVID RISING - Associated Press
BANGKOK (AP) Chinas Foreign Minister Wang Yi will visit Solomon Islands this week in what the South Pacific nations leader said was a milestone in his countrys rel… [+3682 chars]",chinese fm to visit solomon islands amid security pact worry china s foreign minister wang yi will visit solomon islands this week in what the pacific nation s leader calls a milestone in his country s relationship with china it comes amid concerns about their security pact that would allow china to send by david rising associated press bangkok chinas foreign minister wang yi will visit solomon islands this week in what the south pacific nations leader said was a milestone in his countrys rel 
US Defense Secretary Austin meets Thai leader to boost ties,https://apnews.com/0404d32c08c21aa5c4200823fc686583,2022-06-13T09:50:15Z,"U.S. Secretary of Defense Lloyd Austin has met with Thailand’s prime minister, Prayuth Chan-ocha, in an effort to strengthen what Austin says is Washington’s “unparalleled network of alliances” in the region. Thailand and the United States are longtime milita…","By TASSANEE VEJPONGSA - Associated Press
BANGKOK (AP) U.S. Secretary of Defense Lloyd Austin met with Thailands prime minister on Monday as part of an effort to strengthen what Austin says is Washin… [+2527 chars]",us defense secretary austin meets thai leader to boost ties u s secretary of defense lloyd austin has met with thailand s prime minister prayuth chan ocha in an effort to strengthen what austin says is washington s unparalleled network of alliances in the region thailand and the united states are longtime milita by tassanee vejpongsa associated press bangkok u s secretary of defense lloyd austin met with thailands prime minister on monday as part of an effort to strengthen what austin says is washin 
China criticizes US as tensions rise in South Pacific,https://apnews.com/eed7c0b393ad18d4278291b8638f0e7d,2022-05-27T10:52:11Z,China is criticizing a speech by U.S. Secretary of State Antony Blinken that focused on relations between the world's top two economic powers. Blinken on Thursday said the Biden administration wants to lead the international bloc opposed to Russia’s invasion…,"BEIJING (AP) China on Friday criticized a speech by U.S. Secretary of State Antony Blinken that focused on relations between the worlds top two economic powers, saying the U.S. was seeking to smear B… [+2705 chars]",china criticizes us as tensions rise in south pacific china is criticizing a speech by u s secretary of state antony blinken that focused on relations between the world s top two economic powers blinken on thursday said the biden administration wants to lead the international bloc opposed to russia s invasion beijing china on friday criticized a speech by u s secretary of state antony blinken that focused on relations between the worlds top two economic powers saying the u s was seeking to smear b 
China wants 10 Pacific nations to endorse sweeping agreement,https://apnews.com/96f78c97071116055ebc3e7c216a0ef8,2022-05-25T08:49:39Z,China wants 10 small Pacific nations to endorse a sweeping agreement covering everything from security to fisheries in what one leader warns is a game-changing bid by China to wrest control of the region. A draft of the agreement obtained…,"By NICK PERRY - Associated Press
WELLINGTON, New Zealand (AP) China wants 10 small Pacific nations to endorse a sweeping agreement covering everything from security to fisheries in what one leader w… [+6668 chars]",china wants 10 pacific nations to endorse sweeping agreement china wants 10 small pacific nations to endorse a sweeping agreement covering everything from security to fisheries in what one leader warns is a game changing bid by china to wrest control of the region a draft of the agreement obtained by nick perry associated press wellington new zealand china wants 10 small pacific nations to endorse a sweeping agreement covering everything from security to fisheries in what one leader w 
Suspect in California church shooting accused of hate crime,https://apnews.com/a5ffb86cad07e753429e0f1d8f94daa2,2022-06-17T18:01:18Z,Prosecutors have accused a Las Vegas man of committing a hate crime by killing one person and wounding five at a mass shooting at a Taiwanese American church luncheon in California. The Orange County District Attorney’s Office said Friday that…,"SANTA ANA, Calif. (AP) Prosecutors have accused a Las Vegas man of committing a hate crime by killing one person and wounding five in a mass shooting at a Taiwanese American church luncheon in Califo… [+1015 chars]",suspect in california church shooting accused of hate crime prosecutors have accused a las vegas man of committing a hate crime by killing one person and wounding five at a mass shooting at a taiwanese american church luncheon in california the orange county district attorney s office said friday that santa ana calif prosecutors have accused a las vegas man of committing a hate crime by killing one person and wounding five in a mass shooting at a taiwanese american church luncheon in califo 
EXPLAINER: Why is China denying Hong Kong was a UK colony?,https://apnews.com/4fdabb78fd9f467da44ca453f3655e27,2022-06-17T09:03:02Z,Hong Kong is preparing to introduce new middle school textbooks that will deny the Chinese territory was ever a British colony. The move is a further example of Beijing’s determination to enforce its interpretation of history and events and inculcate…,"By KEN MORITSUGU - Associated Press
BEIJING (AP) Hong Kong is preparing to introduce new middle school textbooks that will deny the Chinese territory was ever a British colony. China's Communist rul… [+5367 chars]",explainer why is china denying hong kong was a uk colony hong kong is preparing to introduce new middle school textbooks that will deny the chinese territory was ever a british colony the move is a further example of beijing s determination to enforce its interpretation of history and events and inculcate by ken moritsugu associated press beijing hong kong is preparing to introduce new middle school textbooks that will deny the chinese territory was ever a british colony china s communist rul 
Roommate: No warning signs before deadly church attack,https://apnews.com/852ab4e756762eba6a25ecdc34260031,2022-05-18T05:38:43Z,Prosecutors are calling the man charged in a deadly California church shooting a crafty monster but his Las Vegas roommate says he seemed to be kind and generous — if it wasn't all just an act. David Chou is charged…,"By AMY TAXIN and STEFANIE DAZIO - Associated Press
SANTA ANA, Calif. (AP) The man that prosecutors call a diabolical and crafty monster who staged a deadly shooting at a Southern California church s… [+5417 chars]",roommate no warning signs before deadly church attack prosecutors are calling the man charged in a deadly california church shooting a crafty monster but his las vegas roommate says he seemed to be kind and generous if it wasn t all just an act david chou is charged by amy taxin and stefanie dazio associated press santa ana calif the man that prosecutors call a diabolical and crafty monster who staged a deadly shooting at a southern california church s 
"Biden, South Korean leader to consult on how to check NKorea",https://apnews.com/e88d5ab9efef05dc502f429c4be168d8,2022-05-21T03:54:49Z,"President Joe Biden is devoting his Saturday to cementing ties with South Korea, but the effort could complicated by North Korean leader Kim Jong Un. White House officials say Kim could try to seize the spotlight during Biden's trip to…","By AAMER MADHANI and JOSH BOAK - Associated Press
SEOUL, South Korea (AP) President Joe Biden is devoting his Saturday to cementing ties with South Korea and its new leader Yoon Suk Yeol as the two … [+5912 chars]",biden south korean leader to consult on how to check nkorea president joe biden is devoting his saturday to cementing ties with south korea but the effort could complicated by north korean leader kim jong un white house officials say kim could try to seize the spotlight during biden s trip to by aamer madhani and josh boak associated press seoul south korea president joe biden is devoting his saturday to cementing ties with south korea and its new leader yoon suk yeol as the two 
Doctor who fought gunman remembered as epitome of kindness,https://apnews.com/0246050c135d094913c683f58ba2c05f,2022-05-18T19:23:32Z,"Friends and colleagues of Dr. John Cheng say they were not surprised the quiet, kind and calm sports medicine physician saved others by rushing at the gunman firing on a Southern California church luncheon. The 52-year-old father of two was…","By AMY TAXIN and JULIE WATSON - Associated Press
ALISO VIEJO, Calif. (AP) He was known by all as simply Dr. John, the quiet, calm physician who mentored kids in Kung Fu, finding time between patient… [+6611 chars]",doctor who fought gunman remembered as epitome of kindness friends and colleagues of dr john cheng say they were not surprised the quiet kind and calm sports medicine physician saved others by rushing at the gunman firing on a southern california church luncheon the 52 year old father of two was by amy taxin and julie watson associated press aliso viejo calif he was known by all as simply dr john the quiet calm physician who mentored kids in kung fu finding time between patient 
Musk's China ties add potential risks to Twitter purchase,https://apnews.com/2a6ae0300794094984b7ea385582c4b1,2022-05-17T09:19:11Z,Elon Musk’s ties to China through his role as electric car brand Tesla’s biggest shareholder could add complexity to his bid to buy Twitter. Other companies that want access to China’s huge market give in to pressure to follow Beijing’s…,"By JOE McDONALD - AP Business Writer
BEIJING (AP) Elon Musk's ties to China through his role as electric car brand Tesla's biggest shareholder could add complexity to his bid to buy Twitter.
Other … [+8412 chars]",musk s china ties add potential risks to twitter purchase elon musk s ties to china through his role as electric car brand tesla s biggest shareholder could add complexity to his bid to buy twitter other companies that want access to china s huge market give in to pressure to follow beijing s by joe mcdonald ap business writer beijing elon musk s ties to china through his role as electric car brand tesla s biggest shareholder could add complexity to his bid to buy twitter other 
Biden to lay out in Japan who is joining new Asia trade pact,https://apnews.com/c6878c7d14112e45a870a3e8735f7e71,2022-05-23T00:58:52Z,"President Joe Biden is set to launch a long-anticipated Indo-Pacific trade pact on Monday. The White House says the pact will help the United States work more closely with Asian economies on issues including supply chains, digital trade, clean energy…","By JOSH BOAK and AAMER MADHANI - Associated Press
TOKYO (AP) President Joe Biden on Monday is set to launch a new Indo-Pacific trade pact designed to signal U.S. dedication to the region and address… [+6225 chars]",biden to lay out in japan who is joining new asia trade pact president joe biden is set to launch a long anticipated indo pacific trade pact on monday the white house says the pact will help the united states work more closely with asian economies on issues including supply chains digital trade clean energy by josh boak and aamer madhani associated press tokyo president joe biden on monday is set to launch a new indo pacific trade pact designed to signal u s dedication to the region and address 
China's bet on homegrown mRNA vaccines holds back nation,https://apnews.com/00e7e5ebf9460bad115b491009b58bef,2022-05-24T05:07:20Z,"China is trying to navigate its biggest coronavirus outbreak without a tool it could have adopted many months ago, the kind of vaccines that have proven to offer the best protection against the worst outcomes from COVID-19. The mRNA vaccines…","By HUIZHONG WU and ANIRUDDHA GHOSAL - Associated Press
TAIPEI, Taiwan (AP) China is trying to navigate its biggest coronavirus outbreak without a tool it could have adopted many months ago, the kind… [+5897 chars]",china s bet on homegrown mrna vaccines holds back nation china is trying to navigate its biggest coronavirus outbreak without a tool it could have adopted many months ago the kind of vaccines that have proven to offer the best protection against the worst outcomes from covid 19 the mrna vaccines by huizhong wu and aniruddha ghosal associated press taipei taiwan china is trying to navigate its biggest coronavirus outbreak without a tool it could have adopted many months ago the kind 
China says opposes U.S.-Taiwan trade initiative - Reuters,https://www.reuters.com/world/china-says-opposes-us-taiwan-trade-initiative-2022-06-02/,2022-06-02T08:14:00Z,"China ""firmly"" opposes the launch of the U.S.-Taiwan Initiative on 21st Century Trade, the commerce ministry said on Thursday, adding that the Chinese government opposed any form of official contact between Taiwan and other countries.","BEIJING, June 2 (Reuters) - China ""firmly"" opposes the launch of the U.S.-Taiwan Initiative on 21st Century Trade, the commerce ministry said on Thursday, adding that the Chinese government opposed a… [+543 chars]",china says opposes u s taiwan trade initiative china firmly opposes the launch of the u s taiwan initiative on 21st century trade the commerce ministry said on thursday adding that the chinese government opposed any form of official contact between taiwan and other countries beijing june 2 china firmly opposes the launch of the u s taiwan initiative on 21st century trade the commerce ministry said on thursday adding that the chinese government opposed a 
"China attack on Taiwan would hit global trade more than Ukraine war, says Taiwan - Reuters.com",https://www.reuters.com/world/asia-pacific/china-attack-taiwan-would-hit-global-trade-more-than-ukraine-war-says-taiwan-2022-06-14/,2022-06-14T18:43:00Z,"Any Chinese military attack on Taiwan would have a greater impact on global trade flows than the Ukraine war, Taipei's top trade negotiator told Reuters on Tuesday, saying it would lead to a shortage of semiconductor chips.","GENEVA, June 14 (Reuters) - Any Chinese military attack on Taiwan would have a greater impact on global trade flows than the Ukraine war, Taipei's top trade negotiator told Reuters on Tuesday, saying… [+2521 chars]",china attack on taiwan would hit global trade more than ukraine war says taiwan any chinese military attack on taiwan would have a greater impact on global trade flows than the ukraine war taipei s top trade negotiator told on tuesday saying it would lead to a shortage of semiconductor chips geneva june 14 any chinese military attack on taiwan would have a greater impact on global trade flows than the ukraine war taipei s top trade negotiator told on tuesday saying 
"China rebukes Biden, Ardern on Xinjiang, Hong Kong, Taiwan - Reuters",https://www.reuters.com/video/watch/idOV245003062022RP1,2022-06-03T05:46:52Z,"China's foreign ministry on Wednesday slammed a joint statement by the leaders of the United States and New Zealand that expressed ""grave concerns"" on human rights violations in Xinjiang and the erosion of freedoms in Hong Kong.","Posted 
China's foreign ministry on Wednesday slammed a joint statement by the leaders of the United States and New Zealand that expressed ""grave concerns"" on human rights violations in Xinjiang and… [+37 chars]",china rebukes biden ardern on xinjiang hong kong taiwan china s foreign ministry on wednesday slammed a joint statement by the leaders of the united states and new zealand that expressed grave concerns on human rights violations in xinjiang and the erosion of freedoms in hong kong china s foreign ministry on wednesday slammed a joint statement by the leaders of the united states and new zealand that expressed grave concerns on human rights violations in xinjiang and 
US and allies trade barbs with China - Reuters,https://www.reuters.com/video/watch/idsKgW?now=true,2022-06-11T15:44:34Z,The U.S. and its allies traded barbs with China at a security meeting in Singapore on Saturday - with one of the main sticking points being Taiwan.,"Posted 
The U.S. and its allies traded barbs with China at a security meeting in Singapore on Saturday - with one of the main sticking points being Taiwan.",us and allies trade barbs with china the u s and its allies traded barbs with china at a security meeting in singapore on saturday with one of the main sticking points being taiwan the u s and its allies traded barbs with china at a security meeting in singapore on saturday with one of the main sticking points being taiwan 
China becoming more 'coercive and aggressive' - U.S. defence chief - Reuters.com,https://www.reuters.com/world/china/china-becoming-more-coercive-aggressive-us-defence-chief-2022-06-11/,2022-06-11T01:20:00Z,"The United States will do its part to manage tensions with China and prevent conflict even though Beijing is becoming increasingly aggressive in the Asian region, including near Taiwan, U.S. Defense Secretary Lloyd Austin said on Saturday.","SINGAPORE, June 11 (Reuters) - The United States will do its part to manage tensions with China and prevent conflict even though Beijing is becoming increasingly aggressive in the Asian region, inclu… [+4528 chars]",china becoming more coercive and aggressive u s defence chief the united states will do its part to manage tensions with china and prevent conflict even though beijing is becoming increasingly aggressive in the asian region including near taiwan u s defense secretary lloyd austin said on saturday singapore june 11 the united states will do its part to manage tensions with china and prevent conflict even though beijing is becoming increasingly aggressive in the asian region inclu 
Taiwan thanks World Cup organisers after China reference removed from fan IDs - Reuters,https://www.reuters.com/lifestyle/sports/taiwan-thanks-world-cup-organisers-after-china-reference-removed-fan-ids-2022-06-16/,2022-06-16T04:04:00Z,Taiwan's Foreign Ministry expressed thanks on Thursday after organisers of the World Cup in Qatar removed a reference to China for Taiwanese visitors applying for an identification card that doubles as an entry visa.,"TAIPEI, June 16 (Reuters) - Taiwan's Foreign Ministry expressed thanks on Thursday after organisers of the World Cup in Qatar removed a reference to China for Taiwanese visitors applying for an ident… [+2189 chars]",taiwan thanks world cup organisers after china reference removed from fan ids taiwan s foreign ministry expressed thanks on thursday after organisers of the world cup in qatar removed a reference to china for taiwanese visitors applying for an identification card that doubles as an entry visa taipei june 16 taiwan s foreign ministry expressed thanks on thursday after organisers of the world cup in qatar removed a reference to china for taiwanese visitors applying for an ident 
Tsai says U.S. National Guard planning 'cooperation' with Taiwan military - Reuters,https://www.reuters.com/world/china/tsai-says-us-national-guard-planning-cooperation-with-taiwan-military-2022-05-31/,2022-05-31T03:56:00Z,"The United States is planning on ""cooperation"" between its National Guard and Taiwan's military, Taiwan President Tsai Ing-wen said on Tuesday, deepening security ties in the face of what Taipei's government complains is a rising threat from China.","TAIPEI, May 31 (Reuters) - The United States is planning on ""cooperation"" between its National Guard and Taiwan's military, Taiwan President Tsai Ing-wen said on Tuesday, deepening security ties in t… [+2200 chars]",tsai says u s national guard planning cooperation with taiwan military the united states is planning on cooperation between its national guard and taiwan s military taiwan president tsai ing wen said on tuesday deepening security ties in the face of what taipei s government complains is a rising threat from china taipei may 31 the united states is planning on cooperation between its national guard and taiwan s military taiwan president tsai ing wen said on tuesday deepening security ties in t 
Taiwan condemns Qatar for 'politicising' World Cup amid China spat - Reuters.com,https://www.reuters.com/world/asia-pacific/taiwan-condemns-qatar-politicising-world-cup-amid-china-spat-2022-06-15/,2022-06-15T05:35:00Z,"Taiwan's Foreign Ministry condemned organisers of the World Cup in Qatar on Wednesday for saying Taiwanese fans may be listed as being from China, and demanded organisers not allow ""improper political factors"" to interfere in sporting events.","TAIPEI, June 15 (Reuters) - Taiwan's Foreign Ministry condemned organisers of the World Cup in Qatar on Wednesday for saying Taiwanese fans may be listed as being from China, and demanded organisers … [+2523 chars]",taiwan condemns qatar for politicising world cup amid china spat taiwan s foreign ministry condemned organisers of the world cup in qatar on wednesday for saying taiwanese fans may be listed as being from china and demanded organisers not allow improper political factors to interfere in sporting events taipei june 15 taiwan s foreign ministry condemned organisers of the world cup in qatar on wednesday for saying taiwanese fans may be listed as being from china and demanded organisers 
U.S. rebuffs China by calling Taiwan Strait an international waterway - Reuters.com,https://www.reuters.com/world/china/us-rebuffs-china-by-calling-taiwan-strait-an-international-waterway-2022-06-15/,2022-06-15T00:59:00Z,"The United States on Tuesday backed Taiwan's assertion that the strait dividing the island from the Chinese mainland is an international waterway, a further rebuff to Beijing's claim to exercise sovereignty over the strategic passage.","WASHINGTON, June 14 (Reuters) - The United States on Tuesday backed Taiwan's assertion that the strait dividing the island from the Chinese mainland is an international waterway, a further rebuff to … [+2171 chars]",u s rebuffs china by calling taiwan strait an international waterway the united states on tuesday backed taiwan s assertion that the strait dividing the island from the chinese mainland is an international waterway a further rebuff to beijing s claim to exercise sovereignty over the strategic passage washington june 14 the united states on tuesday backed taiwan s assertion that the strait dividing the island from the chinese mainland is an international waterway a further rebuff to 
"Taiwan says it is willing to engage with China, does not want to close door - Reuters",https://www.reuters.com/world/asia-pacific/taiwan-says-its-willing-engage-with-china-doesnt-want-close-door-2022-06-12/,2022-06-12T04:55:00Z,"Taiwan does not want to close the door to China and is willing to engage in the spirit of goodwill, but on an equal basis and without political preconditions, Premier Su Tseng-chang said on Sunday.","TAIPEI, June 12 (Reuters) - Taiwan does not want to close the door to China and is willing to engage in the spirit of goodwill, but on an equal basis and without political preconditions, Premier Su T… [+1926 chars]",taiwan says it is willing to engage with china does not want to close door taiwan does not want to close the door to china and is willing to engage in the spirit of goodwill but on an equal basis and without political preconditions premier su tseng chang said on sunday taipei june 12 taiwan does not want to close the door to china and is willing to engage in the spirit of goodwill but on an equal basis and without political preconditions premier su t 
